user_id,recency,frequency,user_segment
1004611,1,1,一般用户
1004621,1,0,一般用户
1004624,1,0,一般用户
1004629,1,0,一般用户
100464,1,0,一般用户
1004642,1,0,一般用户
1004651,1,3,高价值用户
1004659,1,2,高价值用户
100466,1,0,一般用户
1004661,1,0,一般用户
1004663,1,6,高价值用户
1004668,1,0,一般用户
1004671,1,0,一般用户
1004677,2,0,一般用户
1004680,1,0,一般用户
1004681,1,3,高价值用户
1004682,1,3,高价值用户
1004684,1,1,一般用户
1004685,1,0,一般用户
1004689,1,0,一般用户
100469,1,0,一般用户
1004701,1,2,高价值用户
1004711,1,0,一般用户
1004726,1,10,高价值用户
1004730,1,3,高价值用户
1004737,1,2,高价值用户
100474,1,0,一般用户
1004742,2,0,一般用户
1004743,1,2,高价值用户
1004745,1,8,高价值用户
1004751,1,2,高价值用户
1004753,1,0,一般用户
100477,1,6,高价值用户
1004771,1,0,一般用户
1004775,1,1,一般用户
1004778,1,1,一般用户
1004785,1,6,高价值用户
1004792,1,7,高价值用户
1004799,1,0,一般用户
1004800,1,1,一般用户
1004807,1,5,高价值用户
1004810,1,2,高价值用户
1004811,1,0,一般用户
100482,1,0,一般用户
1004826,1,0,一般用户
1004829,1,2,高价值用户
100483,1,6,高价值用户
1004834,1,2,高价值用户
1004835,1,8,高价值用户
1004839,1,4,高价值用户
1004841,1,2,高价值用户
1004842,1,1,一般用户
1004849,1,0,一般用户
1004860,1,0,一般用户
1004862,1,2,高价值用户
1004869,1,0,一般用户
1004876,1,0,一般用户
1004879,1,6,高价值用户
1004881,1,19,高价值用户
1004886,1,1,一般用户
1004894,1,0,一般用户
1004895,1,3,高价值用户
1004896,1,0,一般用户
10049,1,1,一般用户
1004904,1,0,一般用户
1004906,1,3,高价值用户
1004923,1,0,一般用户
1004929,1,2,高价值用户
100493,1,2,高价值用户
1004936,1,2,高价值用户
1004941,1,0,一般用户
1004943,1,0,一般用户
1004944,1,1,一般用户
1004945,1,4,高价值用户
1004953,1,0,一般用户
1004958,1,4,高价值用户
1004960,1,1,一般用户
1004964,1,6,高价值用户
1004973,1,2,高价值用户
1004974,1,2,高价值用户
1004993,1,2,高价值用户
100501,1,1,一般用户
1005016,1,2,高价值用户
1005022,1,1,一般用户
100503,1,0,一般用户
1005033,1,0,一般用户
1005035,1,1,一般用户
1005047,1,0,一般用户
1005055,1,3,高价值用户
1005063,1,0,一般用户
1005070,1,1,一般用户
1005074,1,6,高价值用户
1005077,1,2,高价值用户
1005082,1,2,高价值用户
1005085,1,1,一般用户
1005099,1,0,一般用户
1005103,1,2,高价值用户
1005104,1,0,一般用户
1005105,1,0,一般用户
1005115,1,1,一般用户
1005116,1,0,一般用户
1005117,1,1,一般用户
1005120,1,0,一般用户
1005124,1,10,高价值用户
1005129,1,1,一般用户
1005131,1,1,一般用户
1005134,1,2,高价值用户
1005135,1,1,一般用户
1005166,1,5,高价值用户
1005177,1,0,一般用户
1005179,1,2,高价值用户
1005186,1,2,高价值用户
1005188,1,2,高价值用户
1005196,1,1,一般用户
1005202,1,0,一般用户
1005209,1,0,一般用户
1005215,1,2,高价值用户
1005218,1,2,高价值用户
100523,1,3,高价值用户
1005233,1,3,高价值用户
1005249,1,1,一般用户
100525,1,0,一般用户
1005256,1,1,一般用户
1005257,1,1,一般用户
1005258,1,0,一般用户
1005259,1,21,高价值用户
1005263,1,0,一般用户
1005265,1,0,一般用户
1005268,1,1,一般用户
1005269,1,3,高价值用户
1005270,1,0,一般用户
1005279,1,0,一般用户
100528,1,6,高价值用户
1005281,1,3,高价值用户
1005283,1,2,高价值用户
1005284,1,11,高价值用户
1005291,1,0,一般用户
1005292,1,4,高价值用户
1005293,1,4,高价值用户
1005294,1,5,高价值用户
10053,1,1,一般用户
1005303,1,0,一般用户
1005304,1,1,一般用户
100531,1,2,高价值用户
1005311,1,2,高价值用户
1005313,1,2,高价值用户
1005314,1,1,一般用户
1005319,1,1,一般用户
1005320,1,3,高价值用户
1005324,1,4,高价值用户
1005328,1,0,一般用户
1005329,1,1,一般用户
1005337,1,5,高价值用户
1005338,1,4,高价值用户
1005345,1,3,高价值用户
1005346,1,1,一般用户
1005350,1,0,一般用户
1005359,1,0,一般用户
1005366,1,2,高价值用户
1005383,1,1,一般用户
1005389,1,0,一般用户
100539,1,0,一般用户
100540,1,4,高价值用户
1005401,1,2,高价值用户
1005407,1,4,高价值用户
1005412,1,1,一般用户
1005413,1,1,一般用户
1005414,1,4,高价值用户
1005417,1,5,高价值用户
1005418,1,0,一般用户
1005419,1,7,高价值用户
1005422,1,3,高价值用户
1005430,1,2,高价值用户
1005431,1,1,一般用户
1005442,1,1,一般用户
1005444,1,1,一般用户
1005452,1,0,一般用户
1005455,1,3,高价值用户
1005459,1,1,一般用户
1005468,1,1,一般用户
1005472,1,1,一般用户
1005473,1,1,一般用户
1005474,1,4,高价值用户
1005482,1,3,高价值用户
1005487,1,1,一般用户
1005490,1,1,一般用户
1005498,1,5,高价值用户
1005499,1,0,一般用户
1005501,1,2,高价值用户
1005502,1,3,高价值用户
1005505,1,2,高价值用户
1005507,1,1,一般用户
1005521,1,3,高价值用户
1005522,1,1,一般用户
1005524,1,1,一般用户
1005532,1,0,一般用户
1005541,1,2,高价值用户
1005545,1,2,高价值用户
1005548,1,2,高价值用户
1005551,1,3,高价值用户
1005559,1,3,高价值用户
1005564,1,5,高价值用户
1005571,1,3,高价值用户
1005572,1,3,高价值用户
1005585,1,2,高价值用户
1005589,1,0,一般用户
100561,1,2,高价值用户
1005616,1,7,高价值用户
100562,1,0,一般用户
1005626,1,3,高价值用户
1005627,1,1,一般用户
1005634,1,0,一般用户
1005638,1,0,一般用户
1005649,1,12,高价值用户
1005659,1,1,一般用户
1005661,1,3,高价值用户
1005669,1,0,一般用户
100567,1,2,高价值用户
1005681,1,2,高价值用户
1005688,1,7,高价值用户
1005693,1,1,一般用户
1005694,1,1,一般用户
1005697,1,0,一般用户
10057,1,5,高价值用户
1005701,1,2,高价值用户
1005703,1,8,高价值用户
1005704,1,4,高价值用户
1005705,1,2,高价值用户
1005706,1,1,一般用户
1005707,1,3,高价值用户
1005709,1,15,高价值用户
100571,1,0,一般用户
1005711,1,0,一般用户
1005712,1,5,高价值用户
1005713,1,4,高价值用户
1005717,1,0,一般用户
1005722,1,0,一般用户
1005725,1,0,一般用户
1005734,2,0,一般用户
1005737,1,0,一般用户
1005738,1,2,高价值用户
1005742,1,4,高价值用户
1005744,1,1,一般用户
1005746,1,7,高价值用户
1005752,1,4,高价值用户
1005756,1,0,一般用户
1005758,1,4,高价值用户
1005760,1,4,高价值用户
1005766,1,1,一般用户
1005767,1,1,一般用户
1005771,1,2,高价值用户
1005774,1,0,一般用户
1005775,1,1,一般用户
1005779,1,2,高价值用户
1005785,1,2,高价值用户
1005787,1,2,高价值用户
1005788,1,1,一般用户
100580,1,6,高价值用户
1005803,1,0,一般用户
1005807,1,4,高价值用户
1005815,1,0,一般用户
1005822,1,2,高价值用户
1005832,1,6,高价值用户
1005834,1,2,高价值用户
1005837,2,1,一般用户
1005838,1,4,高价值用户
1005845,1,5,高价值用户
1005854,1,0,一般用户
1005855,1,0,一般用户
1005856,1,0,一般用户
1005860,1,3,高价值用户
1005864,1,2,高价值用户
1005865,1,0,一般用户
1005866,1,4,高价值用户
1005874,1,4,高价值用户
1005877,1,3,高价值用户
1005880,1,1,一般用户
1005882,1,0,一般用户
1005897,1,3,高价值用户
1005903,1,0,一般用户
1005906,1,3,高价值用户
1005909,1,3,高价值用户
1005910,1,2,高价值用户
1005913,1,0,一般用户
1005915,1,0,一般用户
1005916,1,8,高价值用户
1005921,1,0,一般用户
1005924,1,5,高价值用户
100593,1,0,一般用户
1005931,1,0,一般用户
1005939,1,1,一般用户
1005943,1,0,一般用户
1005945,1,2,高价值用户
100595,1,2,高价值用户
1005951,1,0,一般用户
1005952,1,3,高价值用户
1005953,1,3,高价值用户
1005958,1,0,一般用户
1005961,1,4,高价值用户
1005965,1,0,一般用户
1005969,1,0,一般用户
1005981,1,1,一般用户
1005982,1,2,高价值用户
1005985,1,5,高价值用户
100599,1,6,高价值用户
1005990,1,3,高价值用户
1005995,1,6,高价值用户
1005996,1,2,高价值用户
100600,1,3,高价值用户
1006002,1,1,一般用户
1006003,1,5,高价值用户
1006015,1,2,高价值用户
1006018,1,0,一般用户
1006019,1,0,一般用户
1006021,1,1,一般用户
1006028,1,1,一般用户
1006040,1,2,高价值用户
1006045,1,0,一般用户
1006049,1,0,一般用户
1006057,1,0,一般用户
1006063,1,1,一般用户
1006067,1,0,一般用户
1006079,1,1,一般用户
1006084,1,1,一般用户
1006097,1,4,高价值用户
1006102,1,1,一般用户
1006110,1,7,高价值用户
1006115,1,0,一般用户
1006121,1,1,一般用户
1006126,1,3,高价值用户
1006132,1,0,一般用户
1006139,1,0,一般用户
100614,1,2,高价值用户
1006141,1,9,高价值用户
100615,1,2,高价值用户
1006159,1,3,高价值用户
100616,1,0,一般用户
1006173,1,3,高价值用户
1006178,1,1,一般用户
1006181,1,3,高价值用户
1006204,1,3,高价值用户
1006207,1,3,高价值用户
100621,1,0,一般用户
1006224,1,3,高价值用户
1006236,1,1,一般用户
1006244,1,0,一般用户
1006252,1,5,高价值用户
1006255,1,2,高价值用户
1006256,1,0,一般用户
1006260,1,1,一般用户
1006261,1,1,一般用户
1006262,1,12,高价值用户
1006267,1,6,高价值用户
1006274,1,8,高价值用户
100628,2,0,一般用户
1006288,1,1,一般用户
1006303,1,0,一般用户
1006306,1,2,高价值用户
1006307,1,12,高价值用户
1006309,1,1,一般用户
1006312,2,5,高价值用户
1006317,1,1,一般用户
1006322,1,5,高价值用户
1006336,1,1,一般用户
1006338,1,0,一般用户
1006349,1,0,一般用户
1006351,1,1,一般用户
1006354,1,3,高价值用户
1006359,1,0,一般用户
1006387,1,0,一般用户
1006389,1,5,高价值用户
1006392,1,2,高价值用户
1006394,1,1,一般用户
1006395,1,3,高价值用户
1006398,1,1,一般用户
1006400,1,0,一般用户
1006402,1,6,高价值用户
1006403,1,2,高价值用户
1006404,1,3,高价值用户
1006405,1,3,高价值用户
1006407,1,2,高价值用户
100641,1,1,一般用户
1006411,1,2,高价值用户
1006422,1,2,高价值用户
1006430,1,0,一般用户
1006432,1,3,高价值用户
1006439,1,1,一般用户
1006446,1,8,高价值用户
1006448,1,4,高价值用户
1006451,1,5,高价值用户
1006453,1,4,高价值用户
1006466,1,0,一般用户
1006469,1,5,高价值用户
1006470,1,1,一般用户
1006471,1,7,高价值用户
1006480,1,1,一般用户
1006481,1,1,一般用户
1006482,1,6,高价值用户
1006483,1,0,一般用户
1006488,1,0,一般用户
1006495,1,1,一般用户
1006498,1,1,一般用户
1006505,1,0,一般用户
1006509,1,0,一般用户
1006510,1,3,高价值用户
1006513,1,3,高价值用户
1006522,1,0,一般用户
1006525,1,3,高价值用户
1006526,1,0,一般用户
1006532,1,0,一般用户
1006537,1,0,一般用户
1006538,1,2,高价值用户
1006543,1,1,一般用户
1006553,1,5,高价值用户
1006555,1,0,一般用户
1006557,1,0,一般用户
1006563,1,1,一般用户
1006566,1,2,高价值用户
1006582,1,5,高价值用户
1006585,1,1,一般用户
1006586,1,3,高价值用户
1006590,2,1,一般用户
1006593,2,1,一般用户
1006597,1,12,高价值用户
1006601,1,3,高价值用户
1006614,1,0,一般用户
1006616,1,12,高价值用户
1006618,1,1,一般用户
100663,1,4,高价值用户
1006630,1,0,一般用户
1006634,1,1,一般用户
100664,1,1,一般用户
1006640,1,0,一般用户
1006647,1,1,一般用户
1006651,1,5,高价值用户
1006652,1,1,一般用户
1006653,1,9,高价值用户
1006655,1,0,一般用户
1006660,1,2,高价值用户
1006666,1,3,高价值用户
1006670,1,1,一般用户
1006678,1,1,一般用户
1006695,1,0,一般用户
1006698,1,2,高价值用户
1006704,1,1,一般用户
1006707,1,4,高价值用户
1006736,1,2,高价值用户
1006740,1,4,高价值用户
1006745,1,14,高价值用户
1006754,1,2,高价值用户
1006759,1,0,一般用户
1006765,1,5,高价值用户
1006766,1,0,一般用户
1006767,1,2,高价值用户
1006768,1,2,高价值用户
1006777,1,2,高价值用户
1006779,1,0,一般用户
100678,1,11,高价值用户
1006784,1,1,一般用户
1006790,1,0,一般用户
100680,1,0,一般用户
1006803,1,3,高价值用户
100681,1,0,一般用户
1006817,1,1,一般用户
1006823,1,2,高价值用户
1006833,1,0,一般用户
1006850,1,1,一般用户
1006851,1,5,高价值用户
1006858,1,0,一般用户
1006864,1,4,高价值用户
100687,1,0,一般用户
1006870,2,1,一般用户
1006872,1,23,高价值用户
100688,1,2,高价值用户
1006887,1,8,高价值用户
1006888,1,0,一般用户
1006889,1,6,高价值用户
1006894,1,4,高价值用户
1006897,1,16,高价值用户
1006900,1,0,一般用户
1006915,1,0,一般用户
1006917,1,1,一般用户
1006919,1,3,高价值用户
1006920,1,7,高价值用户
1006925,1,1,一般用户
1006935,1,4,高价值用户
1006938,1,3,高价值用户
1006939,1,2,高价值用户
1006940,1,2,高价值用户
1006943,1,1,一般用户
1006947,1,0,一般用户
1006954,1,3,高价值用户
1006962,1,0,一般用户
1006964,1,4,高价值用户
1006967,1,0,一般用户
1006969,1,0,一般用户
1006977,1,1,一般用户
1006984,1,1,一般用户
1006986,1,0,一般用户
1006988,1,0,一般用户
1006990,1,0,一般用户
1006992,1,2,高价值用户
100700,1,2,高价值用户
1007004,1,4,高价值用户
1007006,1,1,一般用户
1007012,1,0,一般用户
1007017,1,2,高价值用户
1007018,1,0,一般用户
100702,1,1,一般用户
1007020,1,4,高价值用户
1007027,1,3,高价值用户
1007028,1,1,一般用户
1007031,1,2,高价值用户
1007032,1,0,一般用户
1007035,1,13,高价值用户
1007037,1,2,高价值用户
1007044,1,0,一般用户
1007046,1,2,高价值用户
1007048,1,0,一般用户
1007056,1,0,一般用户
1007057,1,1,一般用户
1007058,1,2,高价值用户
1007071,1,24,高价值用户
1007076,1,3,高价值用户
1007077,1,1,一般用户
1007078,1,15,高价值用户
1007082,1,3,高价值用户
1007088,1,2,高价值用户
1007092,1,0,一般用户
1007094,1,1,一般用户
1007100,1,0,一般用户
1007112,1,5,高价值用户
100712,1,1,一般用户
1007120,1,0,一般用户
1007123,1,3,高价值用户
1007125,1,0,一般用户
1007131,1,0,一般用户
1007139,1,0,一般用户
1007148,1,7,高价值用户
1007155,1,4,高价值用户
1007163,1,5,高价值用户
1007171,1,4,高价值用户
1007181,1,9,高价值用户
1007182,1,0,一般用户
1007187,1,0,一般用户
100719,1,1,一般用户
1007190,1,4,高价值用户
1007192,1,2,高价值用户
1007195,1,0,一般用户
1007200,1,1,一般用户
1007201,1,2,高价值用户
1007202,1,1,一般用户
1007203,1,0,一般用户
1007213,1,0,一般用户
1007217,1,1,一般用户
1007221,1,1,一般用户
1007222,1,1,一般用户
1007225,1,4,高价值用户
1007227,1,0,一般用户
1007228,1,0,一般用户
1007231,1,6,高价值用户
100724,1,0,一般用户
1007242,1,0,一般用户
1007246,1,1,一般用户
1007248,1,4,高价值用户
1007250,1,1,一般用户
1007253,1,4,高价值用户
1007255,1,5,高价值用户
1007260,1,1,一般用户
1007274,1,1,一般用户
1007275,1,1,一般用户
1007280,1,1,一般用户
1007289,1,0,一般用户
1007294,1,4,高价值用户
1007310,1,0,一般用户
1007313,1,1,一般用户
1007314,1,1,一般用户
1007316,1,0,一般用户
1007317,1,2,高价值用户
1007319,1,7,高价值用户
1007323,1,1,一般用户
1007324,1,0,一般用户
1007329,1,0,一般用户
1007334,1,1,一般用户
1007335,1,16,高价值用户
1007337,1,0,一般用户
1007339,1,2,高价值用户
100734,1,2,高价值用户
1007341,2,0,一般用户
1007345,1,0,一般用户
1007346,1,0,一般用户
1007349,1,4,高价值用户
1007351,1,0,一般用户
1007353,1,2,高价值用户
1007354,1,0,一般用户
1007356,1,3,高价值用户
1007361,1,0,一般用户
1007368,1,0,一般用户
1007371,1,1,一般用户
1007380,1,0,一般用户
1007381,1,0,一般用户
1007387,1,7,高价值用户
1007388,1,2,高价值用户
1007391,1,3,高价值用户
1007393,1,2,高价值用户
1007396,1,2,高价值用户
100740,1,3,高价值用户
1007401,1,2,高价值用户
1007402,1,3,高价值用户
1007405,1,0,一般用户
1007421,1,0,一般用户
1007423,1,0,一般用户
1007427,1,0,一般用户
1007428,1,0,一般用户
1007436,1,0,一般用户
1007440,1,0,一般用户
1007441,1,2,高价值用户
1007445,1,2,高价值用户
1007452,1,2,高价值用户
1007453,1,6,高价值用户
1007460,1,0,一般用户
1007462,1,0,一般用户
1007473,1,0,一般用户
1007476,1,3,高价值用户
1007479,1,4,高价值用户
1007484,1,3,高价值用户
1007486,1,1,一般用户
1007495,1,1,一般用户
1007496,1,0,一般用户
10075,1,2,高价值用户
1007501,1,9,高价值用户
1007503,1,2,高价值用户
1007506,1,1,一般用户
1007511,1,2,高价值用户
1007513,1,3,高价值用户
1007519,1,0,一般用户
1007529,1,0,一般用户
1007537,1,0,一般用户
1007538,1,0,一般用户
1007539,1,2,高价值用户
1007550,1,1,一般用户
1007568,1,0,一般用户
100757,1,3,高价值用户
1007573,1,1,一般用户
1007579,1,5,高价值用户
1007583,1,2,高价值用户
1007594,1,0,一般用户
1007595,1,5,高价值用户
1007596,1,3,高价值用户
1007597,1,2,高价值用户
1007598,1,0,一般用户
100760,1,3,高价值用户
1007601,1,5,高价值用户
1007602,1,0,一般用户
1007606,1,0,一般用户
1007607,1,0,一般用户
1007609,1,1,一般用户
1007617,1,1,一般用户
100762,1,2,高价值用户
1007624,1,1,一般用户
1007629,1,3,高价值用户
1007635,1,1,一般用户
1007636,1,0,一般用户
1007642,1,1,一般用户
1007644,1,1,一般用户
